n,kappa,h,ref,seed,method,group_first,energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,joint_pass,state_pass,observable_pass,seconds,nfev,nit,stop,archive,cnots,optimizer_success,raw_append_round_counter,pool_gradient_rounds,pool_derivatives,pool_parameter_shift_energy_evaluations,reoptimization_parameter_shift_energy_evaluations,optimizer_energy_evaluations,hardware_two_basis_circuit_evaluations_upper_bound,actual_hardware_executions,scope
12,0.8,1.1,antiphase,11,cost,n12,-16.038898629172117,0.003407946919548562,0.9920732187299334,0.022817344917214093,0.007482153275151754,0.008736321304339545,False,True,False,10.327997957996558,2398,2182,budget,results/stage4_upgrade_v1/adaptive/cache/4c2684f668d38a72f01cdacc38568daf4c1abe4f18ac0d90bea2cf269598e29c.npz,128,True,4176,58,4176,8352,212548,2398,446596,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,1.0,1.1,ghz,11,cost,map,-11.248506352570299,0.0009257644324094372,0.9990549444130841,0.004243714387873458,0.0015051032139370701,0.002075363513190709,True,True,True,1.9563076249905862,3338,3017,budget,results/stage4_upgrade_v1/adaptive/cache/4c2cf16ebe80270f237ffb710e2f64f8fedb25f7c4e7847fe05c8bbfb288d511.npz,127,True,2352,49,2352,4704,227112,3338,470308,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.25,1.9,ghz,11,cost,map,-16.149960579595252,4.353236204845956e-05,0.9999550076450587,0.004305020527714039,0.0015513018491954689,4.537438586804665e-05,True,True,True,3.7133139170182403,7407,6967,budget,results/stage4_upgrade_v1/adaptive/cache/4ca7e612ce8b24611ee0e70ef313ca40e7d7f7ee1b2ffcae8579e58f30ccb5aa.npz,63,True,2496,52,2496,4992,604076,7407,1232950,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.2,1.3,antiphase,11,cost,map,-11.735124697765148,7.529108716486377e-06,0.9999920663162285,0.0007245714022012656,0.00020319324807550887,7.961009154933141e-05,True,True,True,2.5904380840074737,5349,5017,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/4caa4403788f95547f967a8ee47c90faaf3a8290518e475580f64417cfb487b7.npz,64,True,2544,53,2544,5088,457504,5349,935882,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.2,plus,37,gradient,development,-8.08020255320972,7.377043420575546e-10,0.9999999985549701,1.8130970280694214e-08,1.1455494108858488e-08,3.3245523570202273e-08,True,True,True,0.10531404198263772,458,386,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/4cbbcb30dd49a72ffebf4932e8a95af1051873b14e8019c86f539ecf4585e416.npz,90,True,1344,29,1392,2784,19086,458,44656,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,0.1,ghz,11,cost,map,-4.439000178535032,1.3587561864536468e-06,0.9999726642074529,0.0013539757410905295,0.0007197183684438668,0.00030235590163472936,True,True,True,4.648254916013684,8319,7865,budget,results/stage4_upgrade_v1/adaptive/cache/4cbf57de5387e75fe7784b05f138945e3c774b69313f38aff7ac44a8ffdd3213.npz,127,False,2304,48,2304,4608,619862,8319,1265578,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.95,1.7,ghz,11,cost,map,-15.235565970743918,0.00018650661761343557,0.9998832321197823,0.0008936907519638965,0.0002718964369571031,0.0004935572823183687,True,True,True,3.4935704999952577,4928,4592,budget,results/stage4_upgrade_v1/adaptive/cache/4cd39e173dacd865657ed0561d70633294a4db7e719e84367322c94069d6ad41.npz,127,True,2400,50,2400,4800,387288,4928,794032,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,1.1,plus,11,cost,map,-10.66349119548699,0.0003105410172603573,0.9997063672318369,0.0023758678308315323,0.0007931309302322553,0.0010533439696427394,True,True,True,3.6563692080089822,5676,5319,budget,results/stage4_upgrade_v1/adaptive/cache/4cd6091d18533cfca2054fc71e93ced8f5a312fce5d8550b22963586bd30e3d5.npz,128,True,2640,55,2640,5280,473988,5676,969888,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,1.2,ghz,11,cost,map,-10.957658526875576,3.9841327816425576e-05,0.9999643422414877,0.0021978926916445957,0.0008771265062020028,0.0001265917135236938,True,True,True,4.645264541992219,9803,9319,budget,results/stage4_upgrade_v1/adaptive/cache/4cdbff0c57dfd7ddaf70a574ed1a0c3dfa323fe6bb17e80b6d48062e22c1bd73.npz,95,False,2640,55,2640,5280,833396,9803,1696958,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.9,0.5,antiphase,11,cost,map,-7.832225683242616,0.0002772054926043488,0.9992359059903865,0.0057448274488073325,0.0016481214087080698,0.003406125477596389,True,True,True,2.4273027499730233,2949,2717,budget,results/stage4_upgrade_v1/adaptive/cache/4ce28a11c57e2050f5311365214c675843d9c43be9928a76049416a15393245d.npz,128,True,2208,46,2208,4416,213928,2949,442586,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.75,0.5,ghz,11,cost,map,-6.8331323954836405,0.0033804097491176854,0.9831352923460056,0.08041555451237681,0.02276385108539608,0.024864500005560286,False,False,False,1.2251255419978406,2997,2723,budget,results/stage4_upgrade_v1/adaptive/cache/4d0af77f11d44c27542834d056e5c2d66dc40b68576924f6209f708e82829856.npz,127,True,2304,48,2304,4608,195714,2997,406638,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,0.4,ghz,11,cost,map,-7.189337557799064,0.0033570847081503263,0.5391525116004704,0.017382750033757777,0.005701883021583254,0.03310569514035594,False,False,False,2.0048610419908073,3945,3646,budget,results/stage4_upgrade_v1/adaptive/cache/4d24666443fbb88e82f5e3f47c9464162e8a5e362f571501cb4775a2f0fa92d6.npz,127,True,2016,42,2016,4032,269648,3945,555250,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.5,ghz,11,fixed,development,-6.296241617255326,0.026119090633994868,0.6406104784353948,0.5122245461028426,0.3360727046800681,0.23859786270528832,False,False,False,0.0019931659917347133,9,8,fixed_short,results/stage4_upgrade_v1/adaptive/cache/4d2936e95e28792c52e4c834d26a89bd9ec28d2358da82aaa851f4cb61234dcd.npz,23,True,48,0,0,0,144,9,306,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,0.8,plus,11,cost,map,-8.864050001106317,0.0012567950339024136,0.9982957974660609,0.008818616798027645,0.0031834053339151736,0.002184607993917509,False,True,False,2.938577583990991,4337,4056,budget,results/stage4_upgrade_v1/adaptive/cache/4d3c57fbf7ce3ef2c0a3ed76ccdbdd25cb4336737bfb073ac061c59063cdc992.npz,128,True,2544,53,2544,5088,359464,4337,737778,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.95,1.5,plus,11,cost,map,-13.797848373281965,0.000393152379481565,0.9996880674395465,0.0019708886547519233,0.0005514777055712627,0.0011060717030622058,True,True,True,5.508864000003086,6134,5753,budget,results/stage4_upgrade_v1/adaptive/cache/4d5a81d40bdebffca1a871a40b6fc4307b38625c183cbcfb20f795a38005a9cd.npz,128,True,2496,52,2496,4992,500208,6134,1022668,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.0,plus,37,cost,development,-10.251477457694246,2.3041658972822177e-05,0.9999784507492906,0.00031842446319418904,6.164928823065158e-05,6.107414890710317e-05,True,True,True,2.086841457989067,6331,5971,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/4d5bae4064f9014d8ed35d5f0353ac75c481d9460d097537da30fc294f5d162a.npz,96,True,2592,54,2592,5184,516342,6331,1055714,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,1.9,plus,11,cost,map,-16.147598225730448,1.277624736717442e-05,0.9999921675171116,0.0010992869018193602,0.0003677517691912935,3.332413819301383e-05,True,True,True,6.662280666991137,12418,11639,budget,results/stage4_upgrade_v1/adaptive/cache/4d5ecb2d9ad3432429140a53dd2107bd2156d1455dfc1eaedf179167aa39476e.npz,64,False,2736,57,2736,5472,1046458,12418,2128696,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.15,1.1,plus,11,cost,map,-10.408283721890108,9.95187730135072e-06,0.9999896780446837,0.0016006455546756226,0.0006403711413651703,0.0001315280495569615,True,True,True,5.7156200419995,10443,9923,budget,results/stage4_upgrade_v1/adaptive/cache/4d8df48a144d8bbdc218586d06146948fa75aba068c4be7689f9de059263799e.npz,96,False,2688,56,2688,5376,890068,10443,1811774,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.2,plus,11,cost,map,-11.39179675014607,5.0362672427528565e-05,0.9999624490315772,0.0011543608682836326,0.0005241503032659689,0.0002416749163733911,True,True,True,3.1680407499952707,5525,5194,budget,results/stage4_upgrade_v1/adaptive/cache/4d93618bc6175b8bdaef557caf8244305644a126771dc647ff60ff31cafacbce.npz,96,True,2640,55,2640,5280,483930,5525,989470,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.975,0.35,ghz,11,fixed,heldout,-5.00138105973352,0.3829609225556476,0.0030353915910230184,1.4165368282157316,0.4146536592771171,0.2650036002747277,False,False,False,0.00603733301977627,26,22,fixed_short,results/stage4_upgrade_v1/adaptive/cache/4dab895a532050487434e5b4e4888548f9d60f6e87c0a55d0c9db1742eeed463.npz,23,True,48,0,0,0,416,26,884,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.15,plus,23,fixed,development,-4.197754463253766,0.0463617765016785,0.3585250565379159,0.5350318423202942,0.16269217794957846,0.18214465645117017,False,False,False,0.004787124984432012,22,20,fixed_short,results/stage4_upgrade_v1/adaptive/cache/4db7181923d85a650c636d053eb7c8cfc25682d25e3cb039cbde281460c4cbfa.npz,16,True,48,0,0,0,352,22,748,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.65,1.1,plus,11,cost,map,-10.409108418952025,0.00020613971508232076,0.9998146170304898,0.001755584468170146,0.0006260571531304104,0.0008268044102356376,True,True,True,6.260879249981372,7031,6651,budget,results/stage4_upgrade_v1/adaptive/cache/4ddae7f7daa89d8321f88d08030ffb6ce41791507b3bf48457cd8c74e908760c.npz,128,False,2640,55,2640,5280,599266,7031,1223154,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.6,ghz,23,cost,development,-7.561035233767535,0.0024467253481003093,0.9921683933927804,0.035889670919329375,0.0097846549895656,0.01007292472001653,False,True,False,0.6962706250196788,2869,2609,budget,results/stage4_upgrade_v1/adaptive/cache/4de66142e000b85161e8fb31e14f90f39dc868cdcd72139fd37472191cba910c.npz,127,True,2256,47,2256,4512,185250,2869,385262,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,0.4,ghz,11,cost,map,-5.75024981065847,0.0007515903552650638,0.9976799136382035,0.024121192761858534,0.008589414286860109,0.0037806358798675443,False,True,False,4.502291415992659,7256,6817,budget,results/stage4_upgrade_v1/adaptive/cache/4e1db67ef1ef9956fce04ea76f92881fd03533f2911057f216466f9eb5284635.npz,127,False,2688,56,2688,5376,633130,7256,1291524,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.975,1.75,ghz,11,cost,heldout,-15.64826925721103,0.00018033622452051645,0.9998901454156166,0.0008281563102973191,0.0002566528245587507,0.0004681612970302007,True,True,True,2.0712920829828363,4611,4286,budget,results/stage4_upgrade_v1/adaptive/cache/4e2455070bd8c0e810d373aa63d90046a3f002247df6b738d0001822c82d6ed8.npz,127,True,2400,50,2400,4800,360922,4611,740666,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.325,0.55,plus,11,fixed,heldout,-6.426690158704146,0.03316312319750825,0.8920346535152903,0.21530287670031975,0.12157684477710617,0.1131864130338206,False,False,False,0.004445458995178342,14,13,fixed_short,results/stage4_upgrade_v1/adaptive/cache/4e3898f3fa6c35c1230978fedc7e646ff55b5f831b4076a402e1caf98e523f5e.npz,16,True,48,0,0,0,224,14,476,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,0.1,ghz,11,cost,map,-6.823570934655223,1.284357097652844e-05,0.5000508552317418,5.540879449905667e-05,1.8450913378043055e-05,0.0005155671473983658,False,False,True,1.8741795829846524,4043,3743,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/4e394d9080cc67ff1880cbb9f4e1ed0d025d83da249ffa7b12e6003ef0b4b405.npz,95,True,1920,40,1920,3840,243832,4043,503430,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,1.3,ghz,11,cost,map,-11.683358759077052,8.157549349796511e-06,0.9999943865573957,0.00014277184210068072,7.260752067470011e-05,3.182924968325729e-05,True,True,True,4.157523957983358,7343,6922,budget,results/stage4_upgrade_v1/adaptive/cache/4e3c1cb61714fa3152b7988af330396145678873afd2697f73868638df2da89a.npz,127,False,2544,53,2544,5088,620756,7343,1266374,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.475,0.15,plus,11,cost,heldout,-4.557684298294703,0.0014249446944825106,0.9854540637911778,0.01030811164594958,0.002560763310374914,0.00146362673492606,False,False,False,3.0390340000158176,5444,5074,budget,results/stage4_upgrade_v1/adaptive/cache/4e50eaf0bb9a62db137b1731fb63ae1140c87f322566c935f53cc33f5d399831.npz,128,True,2736,57,2736,5472,453286,5444,928404,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.15,0.9,ghz,11,cost,map,-9.143459471327205,5.50759751205554e-06,0.9999942097933304,0.0007085183869960376,0.00024377740213504806,6.429597295154466e-05,True,True,True,1.7442660829983652,4264,4008,budget,results/stage4_upgrade_v1/adaptive/cache/4e5347e81dd4b9e9ff5969cafec4a1fb9dd4b9a310fee2ab052cde82c204f25d.npz,127,True,2400,50,2400,4800,334746,4264,687620,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.05,0.6,antiphase,11,cost,map,-8.387666743605703,2.5216672994154976e-07,0.999999698221398,4.2552879763957385e-05,1.889415141709261e-05,2.124976126172129e-06,True,True,True,2.2157720000250265,3715,3461,budget,results/stage4_upgrade_v1/adaptive/cache/4e944d863fa26cc38255d866dbfc1e073a0eb227b8abe4493771e676baba8fb3.npz,128,True,2208,46,2208,4416,253216,3715,522694,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,0.9,plus,11,cost,map,-9.310199431926426,3.238547691064575e-05,0.9999627359308367,0.0008613290094474646,0.00027911613197151297,0.0001245361856495597,True,True,True,3.1549229999945965,5257,4923,budget,results/stage4_upgrade_v1/adaptive/cache/4e9737566cda8dd45d19082d8c972b0cb48dead728c78dd0e632d931cae63602.npz,96,True,2544,53,2544,5088,435524,5257,891738,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.1,plus,11,cost,map,-5.628702969114576,4.7045860140926266e-07,0.9999979985637524,8.636449975951699e-06,6.393731514231504e-06,2.6075320995078144e-05,True,True,True,0.4749626250122674,1103,971,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/4eb191c0b31541d401521e70c392d27cd58053c394c07c1b2b9d6a7697fe0ab6.npz,64,True,1776,38,1824,3648,63390,1103,136282,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.4,antiphase,11,cost,pool_ablation,-6.117032312973935,3.003269007773035e-05,0.9999304733439763,0.0006221934194153844,0.0003187422497198389,1.0281160682079626e-05,True,True,True,7.269436374976067,9614,9118,budget,results/stage4_upgrade_v1/adaptive/cache/4ebc1eb33d2f32b39d96672e83ca3736949380bf5cdf98ad679af597a1c8ada9.npz,96,True,1952,61,1952,3904,894004,9614,1815044,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.525,0.35,antiphase,11,fixed,heldout,-4.199999999999998,0.16234675404006416,0.019610113512143226,1.395187587198555,0.4171730653211499,0.6443525398703381,False,False,False,0.0035112909972667694,5,3,fixed_short,results/stage4_upgrade_v1/adaptive/cache/4edbd94e843590bdf965f832d8d6dd787694049a3e9be16585cc57e4adb65003.npz,6,True,48,0,0,0,0,5,10,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.025,0.55,antiphase,11,cost,heldout,-8.436719695221312,3.866861857071413e-05,0.9999515641678324,0.000415658851997347,0.0002792718777465675,0.00047337677103359566,True,True,True,0.7541949159931391,2409,2199,budget,results/stage4_upgrade_v1/adaptive/cache/4f3e6f38424df01ab6aa3cd134417398d4268723ddbce1255ddc74cee31fd70f.npz,128,True,2160,45,2160,4320,168832,2409,351122,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.3,1.7,plus,11,cost,n12,-21.95725398691522,4.241193615269386e-05,0.9999361897445052,0.0024818276334130605,0.000834729994477687,5.703948274027315e-05,True,True,True,29.21291920801741,8301,7789,budget,results/stage4_upgrade_v1/adaptive/cache/4f47c128b7625c09441f3f6be366034c6db61c9721e331930845322d07d459d4.npz,96,True,4536,63,4536,9072,846800,8301,1728346,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.025,0.35,ghz,11,fixed,heldout,-8.049380092395449,0.0005276671307110625,0.9987315583335521,0.0026300982300999642,0.002044204576159281,0.006086014429609515,True,True,True,0.001889332983409986,7,5,fixed_short,results/stage4_upgrade_v1/adaptive/cache/4f48881e673348d852396d24703ae4d189c9c9faff01d94a2a5bc356efe3be8e.npz,23,True,48,0,0,0,112,7,238,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
