n,kappa,h,label,level,evidence,source,bc
8,0.5,2.0,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/531a67208dea1557bd55a03afc17096611d33410d4b6d7cf225f77d9282f6da2.npz,PBC
8,0.525,0.01,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/27b827b93b65f22275dc10ddef603e057b7088b4f8e552e943a542ceba54b0c4.npz,PBC
8,0.525,0.02,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/fc9e82c3d5a57e7ea51b5c3fea9918dae76159cc0acd36cfa264dcb2d242b79c.npz,PBC
8,0.525,0.025,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/9c721838de2005a64212d80d82b3ea9965911c8054062c0aed58cb4a14ab4646.npz,PBC
8,0.525,0.035,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/7a11b9d6a0b5887e79754497649e30ad9d077290285041d786b90cf8530424ae.npz,PBC
8,0.525,0.0375,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/58c8eb3f81efee26e9a24be5d0bca25685af7f35bfe6495f778b5f200034a987.npz,PBC
8,0.525,0.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/728f598328c7f81e2e6951bcc296394d890ba7d755fbb677919d56de2914e8ec.npz,PBC
8,0.525,0.0625,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/91cd8c37f928dd2d5ad9d7181a7436c09eac7861af4a7c6377b014fc2f786bf6.npz,PBC
8,0.525,0.075,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/e56dc61c570e6f1487c63a51395832f600d54f4007f30d2d48714edc15a79884.npz,PBC
8,0.525,0.0875,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cd740b5e9af38939ea34e845f64a619098f09936efd1d885e0d7a657b5d2365b.npz,PBC
8,0.525,0.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8efbad9652a52797f8c2cf1944edbab2a4f83348ac94d1dad45a882e5e9605c6.npz,PBC
8,0.525,0.1125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/09371c07848822d5cc0d0b31d97b641da36d8c1091ecf9053c556417db17c4c1.npz,PBC
8,0.525,0.125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/27ea9155f3d2c1098d3d11072fecb469b6c94c1c3edca3092d3bc31bc54b307e.npz,PBC
8,0.525,0.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3d6d1f438f4a54e96ca9cf9a611b4e1a410148c88b8e3d67abbe1acdfe5907f4.npz,PBC
8,0.525,0.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1e0a75f350332533c731e5c8819211954d8baf5b161bea15ccb1d710f3aa0718.npz,PBC
8,0.525,0.2125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/a9efd13d14de9677a418696e18fc3e906929fdd6a4bba53aaf3988749343085c.npz,PBC
8,0.525,0.225,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6043c83eaf7813a1332c2f8594a389b078e548a8cacdaa69eb30c30b24faaf5f.npz,PBC
8,0.525,0.2375,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/32921c0a1663e3f7dd5b8662e3604a3cefd5cc8849bc35421d42d109943f3b49.npz,PBC
8,0.525,0.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/bafc2c9693e7e002409c695d6a8d71da10437619dcbb5824677cf31eca8b490d.npz,PBC
8,0.525,0.2625,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/e256dc217f5c3b2d329d4481a42ffb67b729113c0a2cab49053f71716d8f4cc9.npz,PBC
8,0.525,0.275,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/bb5c86b37bd827de5088c7f4d145a0bda268ff65e60d8112029f498980fc92ac.npz,PBC
8,0.525,0.2875,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/781839b46317cccefbb41fa35853a8f004371409a9ab6c7e3c6952d80a4d6304.npz,PBC
8,0.525,0.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f692db1b47b0be536855531c5856c541f4f91eff886042e380ca17bec050a939.npz,PBC
8,0.525,0.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b5a9dbcf836e8468be998c43314242aede1e6d1fff387def49f26f6321330139.npz,PBC
8,0.525,0.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/5150393b7b42fdacd5ca2bbf552c8f81f4ca1822272a808eedf30435af1b94b2.npz,PBC
8,0.525,0.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/7dbdf316ca3e5ace70bdfb0c0bdd9d49851079baa033455b51dba5c7e177c62e.npz,PBC
8,0.525,0.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d7992b01c5d2aeb1c5cf5af88b0330c2153482986268b166cc199aba52087de9.npz,PBC
8,0.525,0.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/56dac2fb32dcf07020a18a29a9c6f612d530f542097424acc735715bb109a335.npz,PBC
8,0.525,0.6,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b064fad64e32a60b4fbd2b28374f7e6a38ad8f259e756e5032293aaebb188d17.npz,PBC
8,0.525,0.65,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/01d5b174fa1ae66e5cb266edcb3e5b093a4abb90da86632e49cf342bb428aa85.npz,PBC
8,0.525,0.7,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/55a0b48b6ac6798803db3fde261c987ba8d997f79a14ddcc0261498fb4e0d9c1.npz,PBC
8,0.525,0.75,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2dd8fd82dbb0c4fa8884b541b0ae433a1eca5a14e61e82b1e82a7f84545d2bec.npz,PBC
8,0.525,0.8,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/55e6e7293f4a9e8b5ee8b72559a100b6d5e1a7d35ad97a525335d25a39d84913.npz,PBC
8,0.525,0.85,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3e94f4edf9e7bf6ea21b332201094cb86871f923a7b17a58ad867d6ac766fc08.npz,PBC
8,0.525,0.9,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f417ec34e2c57e3a03f3155eece9cf27c74d3415de68e206a20f2abc2ab9823a.npz,PBC
8,0.525,0.95,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3285983aa0e1bb4a97d8a3ad835a45cce77e08f13d65ab42d98aab7d308525ff.npz,PBC
8,0.525,1.0,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cae50e1c06707af359d0190d41ac5fa5f41fff246bb2d4697cff904f5e0403f1.npz,PBC
8,0.525,1.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/4ed29569108844e1c41cbe51502c3a012fd2bf85d824406809fc81f53b7f5f13.npz,PBC
8,0.525,1.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/30e01948e9b75df54ef6c4b8632d7a593f1af274566137422cbf5b35a1b14527.npz,PBC
8,0.525,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/a01e8a797527e3154e82e59c968599c52e08dd3e960a0dc2d354bfb27b8efe6f.npz,PBC
8,0.525,1.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/888c46bfc243cc6de06cfb68e930d9b508573dd843ed240b371625bc78a8f945.npz,PBC
8,0.525,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d8e55a14fbb2422d0dd469b224d6324302431e1858a42c3205f2aa0bc2a51857.npz,PBC
8,0.525,1.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cffdb4ddedfadf8f569e5cbed105af6eb4481058320154a8a9f89e5b46597fac.npz,PBC
8,0.525,1.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/9b4f94425557a58bff2b7232105e9d4b42a10614a83fc54f83146a83e0c3e18f.npz,PBC
8,0.525,1.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/c9c5caf453d9c1d5d73097be91f1f5635cea7408353cbcfe6258d13e2f1cdcf0.npz,PBC
8,0.525,1.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/a6ca2de090a4e8dfc0660221b3d2f6f114053e8149430823e13d794a0c6fff98.npz,PBC
8,0.525,1.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3699a1718135969c9e8573bbd516230bf70a97ea1fb37370a7bb7bdc5de484b4.npz,PBC
8,0.525,1.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/c50c43d5fa1007a17d9be74c8432aa3262fc200e054391022cd77896df1d82d7.npz,PBC
8,0.525,1.6,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/e9b5a6285883e1074cbd5f02f588214affcf909ca086480fcf36870d589ab3f0.npz,PBC
8,0.525,1.65,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/8029a389c639a6393ee81720ec3c2e0b60fb7480d15c26a34922fcf7fb6c5073.npz,PBC
8,0.525,1.7,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/3bc981d661f060b5225d344783e5796bd816491c031a131ca85e033f4a8ea90f.npz,PBC
8,0.525,1.75,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/f51cca4cc10ec9a2d4932d137aa9dbca506b55d9532d0ac68e0f4572716426cd.npz,PBC
8,0.525,1.8,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/a3ecb819a217a29a5b3267e28f559886e2224de5be5ffe02e70f77c839935268.npz,PBC
8,0.525,1.85,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/f9a3e3221232ebf02f75c247bdec8014e79f4cd2e1283ad99246218f564efe26.npz,PBC
8,0.525,1.9,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/34c2c29e8a89e92c01282a10c49e50d76a3af9e38ce01ee00389b21d0bdeabd2.npz,PBC
8,0.525,1.95,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/c4c51382417ca69c64791e8eb5a712fe4f45c320fdefac2b2a14a26a0bd200ed.npz,PBC
8,0.525,2.0,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/77a0ab6e8cf42cc2fcba880997a6384cab41aacf48b698d9150e72d21baed7e7.npz,PBC
8,0.55,0.01,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3faffe5f106db27122261dfcdf779c11c576749b0eff7680cc9c63e6f9d2f495.npz,PBC
8,0.55,0.02,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/a597e54eb95d8755d8db84304fc03f644174fe53f8a173dbfcd877f1b3f95cc0.npz,PBC
8,0.55,0.035,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/205cef1f647306f5ed0a10e45ae303f8f7d2adc01fb53350c75cafb5a1c71c1a.npz,PBC
8,0.55,0.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b71701df684f2b98fc0e4b30fe7961844d16be046b5772faa78ecf5f960b2194.npz,PBC
8,0.55,0.075,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cc3593b5929742fc7f72ab3b09d0dba1274993e8c5ffe393b3552ac14686be20.npz,PBC
8,0.55,0.0875,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2ae179f93950bf43772b5f54ecaa03f8d3185c2d7be6ac1daf5d3b7044a23902.npz,PBC
8,0.55,0.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/16be03f31e0844071ecd23dfb2a4612637eadefabda1910f1d4a9250172fba4b.npz,PBC
8,0.55,0.1125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/7387770ceff52049d57cd0355226afca91931a02b0890091bac6f49fae5dd58a.npz,PBC
8,0.55,0.125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8ef735f6c25d3eb671f2d1e4c21039bce84a78c59c2c50462452fd26dc051228.npz,PBC
8,0.55,0.1375,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/503f3794f3aa09ad3ae42345138db3fd1275c4efd351d616d67b278bcb47608e.npz,PBC
8,0.55,0.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/a51376fb1a823c66c6c2d6c619f85a90a89c9e2956ffff7c7343cdef658c70c6.npz,PBC
8,0.55,0.1625,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b08adfe9bdd01a1c065b9a02404f7e1991f6b11a81d3a2da522ddfd6a856db04.npz,PBC
8,0.55,0.175,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6a78945a188bc3654a90f4c9c5bf17ed37a5dcd439bb722855a54ea922dde8ae.npz,PBC
8,0.55,0.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/9172945bf2a79c7cb2c1f2b730f2ddfe08778f523be205c847ad2f5c3398852a.npz,PBC
8,0.55,0.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f88ea9ddc14cd15a17fd9a280fb197f95ab39172d6f5e8819125872a8d2121d4.npz,PBC
8,0.55,0.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8eb03230950974316b52a71026aacceb8b10d14c9afa07e141a3ddfa15de4865.npz,PBC
8,0.55,0.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b2e882adb669ac99d4bd799b2672b98355f3838ac2b8a59e28d211434817bfcb.npz,PBC
